MERCADO,TICKER,STOCK,#N/A,,,,,,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
BCBA,GGAL,BCBA:GGAL,,,,,,,"1,41%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,
MERCADO,TICKER,STOCK,#N/A,,,,,,var%_today,ln,VH(10),VH(20),VH(30),VH(40),VH(60),VH-YTD
,SPY,SPY,,,,,,,"0,26%","0,0000000",,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,SPY,SPY,,,,,,,"0,26%",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
